platform,brand,username,category,region,owner,snapshot_date,followers,suspect
TikTok,MegaGrowth,megagrowthnigeria,Hair ,West Africa,competitor,2026-05-26,24300,False
TikTok,MegaGrowth,megagrowthnigeria,Hair ,West Africa,competitor,2026-06-26,24300,False
TikTok,Mikalla,mikallaessentials,Hair,Africa,competitor,2025-09-01,7054,False
TikTok,Mikalla,mikallaessentials,Hair,Africa,competitor,2025-10-01,7021,False
TikTok,Mikalla,mikallaessentials,Hair,Africa,competitor,2025-11-25,7021,False
TikTok,Mikalla,mikallaessentials,Hair,Africa,competitor,2025-12-25,8282,False
TikTok,Mikalla,mikallaessentials,Hair,Africa,competitor,2026-02-24,8302,False
TikTok,Mikalla,mikallaessentials,Hair,Africa,competitor,2026-03-24,8307,False
TikTok,Mikalla,mikallaessentials,Hair,Africa,competitor,2026-04-01,8394,False
TikTok,Mikalla,mikallaessentials,Hair,Africa,competitor,2026-05-26,8388,False
TikTok,Mikalla,mikallaessentials,Hair,Africa,competitor,2026-06-26,8394,False
TikTok,Dabur,miswakeg,Oral,Egypt,dabur,2025-09-01,2992,False
TikTok,Dabur,miswakeg,Oral,Egypt,dabur,2025-10-01,3552,False
TikTok,Dabur,miswakeg,Oral,Egypt,dabur,2025-11-25,1445,True
TikTok,Dabur,miswakeg,Oral,Egypt,dabur,2025-12-25,4693,True
TikTok,Dabur,miswakeg,Oral,Egypt,dabur,2026-02-24,6483,False
TikTok,Dabur,miswakeg,Oral,Egypt,dabur,2026-03-24,7005,False
TikTok,Dabur,miswakeg,Oral,Egypt,dabur,2026-04-01,7806,False
TikTok,Dabur,miswakeg,Oral,Egypt,dabur,2026-05-26,7945,False
TikTok,Dabur,miswakeg,Oral,Egypt,dabur,2026-06-26,8003,False
TikTok,Nair,nair.arabiaofficial,,Arabia,competitor,2025-12-25,62,False
TikTok,Nair,nair.arabiaofficial,,Arabia,competitor,2026-02-24,65,False
TikTok,Nair,nair.arabiaofficial,,Arabia,competitor,2026-03-24,68,False
TikTok,Nair,nair.arabiaofficial,,Arabia,competitor,2026-04-01,70,False
TikTok,Nair,nair.arabiaofficial,,Arabia,competitor,2026-05-26,70,False
TikTok,Nair,nair.arabiaofficial,,Arabia,competitor,2026-06-26,72,False
TikTok,Neutrogena,neutrogenasa,Skin,South Africa,competitor,2025-09-01,20600,False
TikTok,Neutrogena,neutrogenasa,Skin,South Africa,competitor,2025-10-01,21700,False
TikTok,Neutrogena,neutrogenasa,Skin,South Africa,competitor,2025-11-25,21700,False
TikTok,Neutrogena,neutrogenasa,Skin,South Africa,competitor,2025-12-25,22300,False
TikTok,Neutrogena,neutrogenasa,Skin,South Africa,competitor,2026-02-24,22300,False
TikTok,Neutrogena,neutrogenasa,Skin,South Africa,competitor,2026-03-24,22300,False
TikTok,Neutrogena,neutrogenasa,Skin,South Africa,competitor,2026-04-01,22300,False
TikTok,Neutrogena,neutrogenasa,Skin,South Africa,competitor,2026-05-26,22300,False
TikTok,Neutrogena,neutrogenasa,Skin,South Africa,competitor,2026-06-26,22300,False
TikTok,Nice and Lovely,niceandlovely_ea,Skin,East Africa,competitor,2025-09-01,8525,False
TikTok,Nice and Lovely,niceandlovely_ea,Skin,East Africa,competitor,2025-10-01,9215,False
TikTok,Nice and Lovely,niceandlovely_ea,Skin,East Africa,competitor,2025-11-25,9514,False
TikTok,Nice and Lovely,niceandlovely_ea,Skin,East Africa,competitor,2025-12-25,9723,False
TikTok,Nice and Lovely,niceandlovely_ea,Skin,East Africa,competitor,2026-02-24,12600,False
TikTok,Nice and Lovely,niceandlovely_ea,Skin,East Africa,competitor,2026-03-24,13300,False
TikTok,Nice and Lovely,niceandlovely_ea,Skin,East Africa,competitor,2026-04-01,14000,False
TikTok,Nice and Lovely,niceandlovely_ea,Skin,East Africa,competitor,2026-05-26,16300,False
TikTok,Nice and Lovely,niceandlovely_ea,Skin,East Africa,competitor,2026-06-26,18100,False
TikTok,Nivea,nivea.ke,Skin,East Africa,competitor,2025-09-01,2387,False
TikTok,Nivea,nivea.ke,Skin,East Africa,competitor,2025-10-01,2386,False
TikTok,Nivea,nivea.ke,Skin,East Africa,competitor,2025-11-25,2386,False
TikTok,Nivea,nivea.ke,Skin,East Africa,competitor,2025-12-25,2379,False
TikTok,Nivea,nivea.ke,Skin,East Africa,competitor,2026-02-24,2367,False
TikTok,Nivea,nivea_me,Skin,Arabia,competitor,2025-09-01,5702,False
TikTok,Nivea,nivea_me,Skin,Arabia,competitor,2025-10-01,9458,False
TikTok,Nivea,nivea_me,Skin,Arabia,competitor,2025-11-25,21000,True
TikTok,Nivea,nivea_me,Skin,Arabia,competitor,2025-12-25,23800,False
TikTok,Nivea,nivea_me,Skin,Arabia,competitor,2026-02-24,28600,False
TikTok,Nivea,nivea_me,Skin,Arabia,competitor,2026-03-24,34900,False
TikTok,Nivea,nivea_me,Skin,Arabia,competitor,2026-04-01,34600,False
TikTok,Nivea,nivea_me,Skin,Arabia,competitor,2026-05-26,35800,False
TikTok,Nivea,nivea_me,Skin,Arabia,competitor,2026-06-26,38100,False
TikTok,Nivea,nivea_za,Skin,South Africa,competitor,2025-09-01,69300,False
TikTok,Nivea,nivea_za,Skin,South Africa,competitor,2025-10-01,77400,False
TikTok,Nivea,nivea_za,Skin,South Africa,competitor,2025-11-25,77400,False
TikTok,Nivea,nivea_za,Skin,South Africa,competitor,2025-12-25,91700,False
TikTok,Nivea,nivea_za,Skin,South Africa,competitor,2026-02-24,104400,False
TikTok,Nivea,nivea_za,Skin,South Africa,competitor,2026-03-24,122300,False
TikTok,Nivea,nivea_za,Skin,South Africa,competitor,2026-04-01,137100,False
TikTok,Nivea,nivea_za,Skin,South Africa,competitor,2026-05-26,147600,False
TikTok,Nivea,nivea_za,Skin,South Africa,competitor,2026-06-26,155400,False
TikTok,Nivea Men,niveamen.me,Skin,Arabia,competitor,2025-09-01,33100,False
TikTok,Nivea Men,niveamen.me,Skin,Arabia,competitor,2025-10-01,33000,False
TikTok,Nivea Men,niveamen.me,Skin,Arabia,competitor,2025-11-25,33000,False
TikTok,Nivea Men,niveamen.me,Skin,Arabia,competitor,2025-12-25,32900,False
TikTok,Nivea Men,niveamen.me,Skin,Arabia,competitor,2026-02-24,32800,False
TikTok,Nivea Men,niveamen.me,Skin,Arabia,competitor,2026-03-24,33000,False
TikTok,Nivea Men,niveamen.me,Skin,Arabia,competitor,2026-04-01,33000,False
TikTok,Nivea Men,niveamen.me,Skin,Arabia,competitor,2026-05-26,32900,False
TikTok,Nivea Men,niveamen.me,Skin,Arabia,competitor,2026-06-26,32900,False
TikTok,MegaGrowth,officialmegagrowthgh,Hair,West Africa,competitor,2025-09-01,1141,False
TikTok,MegaGrowth,officialmegagrowthgh,Hair,West Africa,competitor,2025-10-01,1319,False
TikTok,MegaGrowth,officialmegagrowthgh,Hair,West Africa,competitor,2025-11-25,1319,False
TikTok,MegaGrowth,officialmegagrowthgh,Hair,West Africa,competitor,2025-12-25,1442,False
TikTok,MegaGrowth,officialmegagrowthgh,Hair,West Africa,competitor,2026-02-24,1850,False
TikTok,MegaGrowth,officialmegagrowthgh,Hair,West Africa,competitor,2026-03-24,6337,True
TikTok,MegaGrowth,officialmegagrowthgh,Hair,West Africa,competitor,2026-04-01,6595,False
TikTok,MegaGrowth,officialmegagrowthgh,Hair,West Africa,competitor,2026-05-26,6697,False
TikTok,MegaGrowth,officialmegagrowthgh,Hair,West Africa,competitor,2026-06-26,6705,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2024-08-01,11207,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2024-10-01,11207,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2025-01-01,11000,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2025-04-01,11360,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2025-05-01,12180,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2025-06-01,12217,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2025-08-01,12217,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2025-09-01,12200,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2025-10-01,12200,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2025-11-25,12200,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2025-12-25,12200,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2026-01-26,12200,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2026-02-24,12100,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2026-03-24,12100,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2026-04-01,12200,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2026-05-26,12500,False
TikTok,Oral B,oralbarabia,Oral,Arabia,competitor,2026-06-26,15200,False
TikTok,ORS hair care,orshaircare_sa,,South Africa,dabur,2026-02-24,8374,False
TikTok,ORS hair care,orshaircare_sa,,South Africa,dabur,2026-03-24,11200,False
TikTok,ORS hair care,orshaircare_sa,,South Africa,dabur,2026-04-01,13700,False
TikTok,ORS hair care,orshaircare_sa,,South Africa,dabur,2026-05-26,14000,False
TikTok,ORS hair care,orshaircare_sa,,South Africa,dabur,2026-06-26,15000,False
TikTok,ORS Olive Oil,orsoliveoil_africa,Hair,Africa,dabur,2025-09-01,4895,False
TikTok,ORS Olive Oil,orsoliveoil_africa,Hair,Africa,dabur,2025-10-01,5960,False
TikTok,ORS Olive Oil,orsoliveoil_africa,Hair,Africa,dabur,2025-11-25,5960,False
TikTok,ORS Arabia,orsoliveoil_arabia,,Arabia,dabur,2026-04-01,1,False
TikTok,ORS Arabia,orsoliveoil_arabia,,Arabia,dabur,2026-05-26,1,False
TikTok,ORS Arabia,orsoliveoil_arabia,,Arabia,dabur,2026-06-26,2,False
TikTok,ORS EA,orsoliveoil_ea,,East Africa,dabur,2026-03-24,21100,False
TikTok,ORS EA,orsoliveoil_ea,,East Africa,dabur,2026-04-01,21800,False
TikTok,ORS EA,orsoliveoil_ea,,East Africa,dabur,2026-05-26,24900,False
TikTok,ORS EA,orsoliveoil_ea,,East Africa,dabur,2026-06-26,25600,False
TikTok,ORS Olive Oil,orsoliveoil_nigeria,,West Africa,dabur,2025-09-01,4914,False
TikTok,ORS Olive Oil,orsoliveoil_nigeria,,West Africa,dabur,2025-10-01,5941,False
TikTok,ORS Olive Oil,orsoliveoil_nigeria,,West Africa,dabur,2025-11-25,6794,False
TikTok,ORS Olive Oil,orsoliveoil_nigeria,,West Africa,dabur,2025-12-25,8288,False
TikTok,ORS hair care,orssouthafrica,,South Africa,competitor,2025-09-01,561,False
TikTok,ORS hair care,orssouthafrica,,South Africa,competitor,2025-10-01,576,False
TikTok,ORS hair care,orssouthafrica,,South Africa,competitor,2025-11-25,581,False
TikTok,ORS hair care,orssouthafrica,,South Africa,competitor,2025-12-25,586,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2024-08-01,33013,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2024-10-01,33013,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2025-01-01,32900,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2025-04-01,33250,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2025-05-01,34560,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2025-06-01,36570,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2025-08-01,36570,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2025-09-01,40600,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2025-10-01,42000,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2025-11-25,42000,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2025-12-25,45800,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2026-02-24,49300,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2026-03-24,50700,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2026-04-01,57900,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2026-05-26,60400,False
TikTok,Pantene,pantene.arabia,Hair,Arabia,competitor,2026-06-26,64100,False
TikTok,Parachute advase Arabia,parachuteadvansedarabia,,Arabia,competitor,2025-12-25,3122,False
TikTok,Parachute advase Arabia,parachuteadvansedarabia,,Arabia,competitor,2026-02-24,3046,False
TikTok,Parachute advase Arabia,parachuteadvansedarabia,,Arabia,competitor,2026-03-24,3005,False
TikTok,Parachute advase Arabia,parachuteadvansedarabia,,Arabia,competitor,2026-04-01,3491,False
TikTok,Parachute advase Arabia,parachuteadvansedarabia,,Arabia,competitor,2026-05-26,4095,False
TikTok,Parachute advase Arabia,parachuteadvansedarabia,,Arabia,competitor,2026-06-26,4203,False
TikTok,Parachute Amla Arabia,parachuteamlaarabia,,Arabia,competitor,2025-12-25,24,False
TikTok,Parachute Amla Arabia,parachuteamlaarabia,,Arabia,competitor,2026-02-24,22,False
TikTok,Parachute Amla Arabia,parachuteamlaarabia,,Arabia,competitor,2026-03-24,22,False
TikTok,Parachute Amla Arabia,parachuteamlaarabia,,Arabia,competitor,2026-04-01,22,False
TikTok,Parachute Amla Arabia,parachuteamlaarabia,,Arabia,competitor,2026-05-26,23,False
TikTok,Parachute Amla Arabia,parachuteamlaarabia,,Arabia,competitor,2026-06-26,23,False
TikTok,Pepsodent West Africa,pepsodent.ea,Oral,East Africa,competitor,2025-09-01,14491,False
TikTok,Pepsodent West Africa,pepsodent.ea,Oral,East Africa,competitor,2025-10-01,15500,False
TikTok,Pepsodent West Africa,pepsodent.ea,Oral,East Africa,competitor,2025-11-25,15500,False
TikTok,Pepsodent West Africa,pepsodent.ea,Oral,East Africa,competitor,2025-12-25,35300,True
TikTok,Pepsodent West Africa,pepsodent.ea,Oral,East Africa,competitor,2026-02-24,40000,False
TikTok,Pepsodent West Africa,pepsodent.ea,Oral,East Africa,competitor,2026-03-24,47300,False
TikTok,Pepsodent West Africa,pepsodent.ea,Oral,East Africa,competitor,2026-04-01,48100,False
TikTok,Pepsodent West Africa,pepsodent.ea,Oral,East Africa,competitor,2026-05-26,52300,False
TikTok,Pepsodent West Africa,pepsodent.ea,Oral,East Africa,competitor,2026-06-26,51900,False
TikTok,Pepsodent Nigeria,pepsodentnigeria,Oral,West Africa,competitor,2025-09-01,4995,False
TikTok,Pepsodent Nigeria,pepsodentnigeria,Oral,West Africa,competitor,2025-10-01,5254,False
TikTok,Pepsodent Nigeria,pepsodentnigeria,Oral,West Africa,competitor,2025-11-25,5254,False
TikTok,Pepsodent Nigeria,pepsodentnigeria,Oral,West Africa,competitor,2025-12-25,15800,True
TikTok,Pepsodent Nigeria,pepsodentnigeria,Oral,West Africa,competitor,2026-02-24,28400,False
TikTok,Pepsodent Nigeria,pepsodentnigeria,Oral,West Africa,competitor,2026-03-24,35400,False
TikTok,Pepsodent Nigeria,pepsodentnigeria,Oral,West Africa,competitor,2026-04-01,60400,False
TikTok,Pepsodent Nigeria,pepsodentnigeria,Oral,West Africa,competitor,2026-05-26,67600,False
TikTok,Pepsodent Nigeria,pepsodentnigeria,Oral,West Africa,competitor,2026-06-26,75100,False
TikTok,Princess Amira Amla Kids,princessamira.official,,Arabia,dabur,2025-12-25,1095,False
TikTok,Princess Amira Amla Kids,princessamira.official,,Arabia,dabur,2026-02-24,1149,False
TikTok,Princess Amira Amla Kids,princessamira.official,,Arabia,dabur,2026-03-24,1171,False
TikTok,Princess Amira Amla Kids,princessamira.official,,Arabia,dabur,2026-04-01,1238,False
TikTok,Princess Amira Amla Kids,princessamira.official,,Arabia,dabur,2026-05-26,1261,False
TikTok,Princess Amira Amla Kids,princessamira.official,,Arabia,dabur,2026-06-26,1387,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2025-04-01,189,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2025-05-01,221,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2025-06-01,245,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2025-08-01,245,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2025-09-01,265,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2025-10-01,268,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2025-11-25,268,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2025-12-25,5949,True
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2026-02-24,8573,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2026-03-24,11400,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2026-04-01,11000,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2026-05-26,13300,False
TikTok,Signal,signal.arabia,Oral,Arabia,competitor,2026-06-26,15900,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2024-08-01,7214,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2024-10-01,7600,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2025-01-01,14900,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2025-04-01,25120,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2025-05-01,27400,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2025-06-01,28091,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2025-08-01,28091,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2025-09-01,40800,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2025-10-01,42300,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2025-11-25,42300,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2025-12-25,46600,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2026-02-24,48500,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2026-03-24,49700,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2026-04-01,49600,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2026-05-26,50300,False
TikTok,Sunsilk,sunsilkarabia,Hair,Arabia,competitor,2026-06-26,50300,False
TikTok,TCB Naturals,tcbnaturals,Hair,East Africa,competitor,2025-09-01,500,False
TikTok,TCB Naturals,tcbnaturals,Hair,East Africa,competitor,2025-10-01,515,False
TikTok,TCB Naturals,tcbnaturals,Hair,East Africa,competitor,2025-11-25,515,False
TikTok,TCB Naturals,tcbnaturals,Hair,East Africa,competitor,2025-12-25,528,False
TikTok,TCB Naturals,tcbnaturals,Hair,East Africa,competitor,2026-02-24,541,False
TikTok,TCB Naturals,tcbnaturals,Hair,East Africa,competitor,2026-03-24,564,False
TikTok,TCB Naturals,tcbnaturals,Hair,East Africa,competitor,2026-04-01,577,False
TikTok,TCB Naturals,tcbnaturals,Hair,East Africa,competitor,2026-05-26,581,False
TikTok,TCB Naturals,tcbnaturals,Hair,East Africa,competitor,2026-06-26,586,False
TikTok,Tresemme,tresemmearabia,Hair,Arabia,competitor,2025-04-01,8934,False
TikTok,Tresemme,tresemmearabia,Hair,Arabia,competitor,2025-05-01,9212,False
TikTok,Tresemme,tresemmearabia,Hair,Arabia,competitor,2025-06-01,9319,False
TikTok,Tresemme,tresemmearabia,Hair,Arabia,competitor,2025-08-01,9319,False
TikTok,Tresemme,tresemmearabia,Hair,Arabia,competitor,2025-09-01,9260,False
TikTok,Tresemme,tresemmearabia,Hair,Arabia,competitor,2025-10-01,9227,False
TikTok,Tresemme,tresemmearabia,Hair,Arabia,competitor,2025-11-25,9227,False
TikTok,Tresemme,tresemmearabia,Hair,Arabia,competitor,2025-12-25,9158,False
TikTok,Tresemme,tresemmearabia,Hair,Arabia,competitor,2026-04-01,9036,False
TikTok,Tresemme,tresemmesa,,South Africa,competitor,2025-10-01,5492,False
TikTok,Tresemme,tresemmesa,,South Africa,competitor,2025-11-25,5492,False
TikTok,Tresemme,tresemmesa,,South Africa,competitor,2025-12-25,5271,False
TikTok,Tresemme,tresemmesa,,South Africa,competitor,2026-02-24,5467,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2024-08-01,4735,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2024-10-01,4700,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2025-01-01,5391,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2025-04-01,12600,True
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2025-05-01,13043,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2025-06-01,13185,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2025-08-01,13185,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2025-09-01,13500,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2025-10-01,14500,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2025-11-25,14500,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2025-12-25,21500,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2026-02-24,36400,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2026-03-24,74200,True
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2026-04-01,74500,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2026-05-26,75200,False
TikTok,Vaseline,vaselinearabia,Skin,Arabia,competitor,2026-06-26,78600,False
TikTok,Vaseline,vaselinenigeria,Skin,West Africa,competitor,2025-09-01,21400,False
TikTok,Vaseline,vaselinenigeria,Skin,West Africa,competitor,2025-10-01,30000,False
TikTok,Vaseline,vaselinenigeria,Skin,West Africa,competitor,2025-11-25,30000,False
TikTok,Vaseline,vaselinenigeria,Skin,West Africa,competitor,2025-12-25,59700,False
TikTok,Vaseline,vaselinenigeria,Skin,West Africa,competitor,2026-02-24,58800,False
TikTok,Vaseline,vaselinenigeria,Skin,West Africa,competitor,2026-03-24,59700,False
TikTok,Vaseline,vaselinenigeria,Skin,West Africa,competitor,2026-04-01,59900,False
TikTok,Vaseline,vaselinenigeria,Skin,West Africa,competitor,2026-05-26,60500,False
TikTok,Vaseline,vaselinenigeria,Skin,West Africa,competitor,2026-06-26,60100,False
TikTok,Vaseline,vaselineza,Skin,South Africa,competitor,2025-09-01,40800,False
TikTok,Vaseline,vaselineza,Skin,South Africa,competitor,2025-10-01,46200,False
TikTok,Vaseline,vaselineza,Skin,South Africa,competitor,2025-11-25,46200,False
TikTok,Vaseline,vaselineza,Skin,South Africa,competitor,2025-12-25,46700,False
